cod,sigla,valor,periodo,ano
5219308,Santa Helena de Goiás,5,2018-01-15,2018
5219258,Santa Fé de Goiás,0,2018-01-15,2018
5219209,Santa Cruz de Goiás,0,2018-01-15,2018
5219100,Santa Bárbara de Goiás,2,2018-01-15,2018
5219001,Sanclerlândia,2,2018-01-15,2018
5218904,Rubiataba,1,2018-01-15,2018
5218805,Rio Verde,62,2018-01-15,2018
5218789,Rio Quente,1,2018-01-15,2018
5218706,Rianápolis,3,2018-01-15,2018
5218607,Rialma,1,2018-01-15,2018
5218508,Quirinópolis,18,2018-01-15,2018
5221858,Valparaíso de Goiás,68,2018-01-15,2018
5218391,Professor Jamil,1,2018-01-15,2018
5218300,Posse,15,2018-01-15,2018
5218102,Portelândia,1,2018-01-15,2018
5218052,Porteirão,3,2018-01-15,2018
5218003,Porangatu,7,2018-01-15,2018
5217708,Pontalina,1,2018-01-15,2018
5217609,Planaltina,66,2018-01-15,2018
5217401,Pires do Rio,12,2018-01-15,2018
5217302,Pirenópolis,4,2018-01-15,2018
5217203,Piranhas,2,2018-01-15,2018
5217104,Piracanjuba,6,2018-01-15,2018
5216908,Pilar de Goiás,0,2018-01-15,2018
5216809,Petrolina de Goiás,1,2018-01-15,2018
5216452,Perolândia,0,2018-01-15,2018
5216403,Paraúna,3,2018-01-15,2018
5216304,Paranaiguara,2,2018-01-15,2018
5216007,Panamá,1,2018-01-15,2018
5215900,Palminópolis,3,2018-01-15,2018
5215801,Palmelo,0,2018-01-15,2018
5215702,Palmeiras de Goiás,10,2018-01-15,2018
5215652,Palestina de Goiás,0,2018-01-15,2018
5215603,Padre Bernardo,9,2018-01-15,2018
5215504,Ouvidor,1,2018-01-15,2018
5215405,Ouro Verde de Goiás,1,2018-01-15,2018
5215306,Orizona,2,2018-01-15,2018
5215256,Novo Planalto,0,2018-01-15,2018
5215231,Novo Gama,39,2018-01-15,2018
5215207,Novo Brasil,0,2018-01-15,2018
5215009,Nova Veneza,5,2018-01-15,2018
5214903,Nova Roma,0,2018-01-15,2018
5214879,Nova Iguaçu de Goiás,1,2018-01-15,2018
5214861,Nova Glória,1,2018-01-15,2018
5214838,Nova Crixás,0,2018-01-15,2018
5214804,Nova Aurora,0,2018-01-15,2018
5214705,Nova América,0,2018-01-15,2018
5214606,Niquelândia,24,2018-01-15,2018
5214507,Nerópolis,10,2018-01-15,2018
5214408,Nazário,2,2018-01-15,2018
5214101,Mutunópolis,0,2018-01-15,2018
5214051,Mundo Novo,3,2018-01-15,2018
5214002,Mozarlândia,7,2018-01-15,2018
5213905,Mossâmedes,0,2018-01-15,2018
5213855,Morro Agudo de Goiás,0,2018-01-15,2018
5213806,Morrinhos,10,2018-01-15,2018
5213772,Montividiu do Norte,1,2018-01-15,2018
5213756,Montividiu,4,2018-01-15,2018
5213707,Montes Claros de Goiás,0,2018-01-15,2018
5213509,Monte Alegre de Goiás,0,2018-01-15,2018
5213400,Moiporá,0,2018-01-15,2018
5213103,Mineiros,13,2018-01-15,2018
5213087,Minaçu,5,2018-01-15,2018
5213053,Mimoso de Goiás,0,2018-01-15,2018
5213004,Maurilândia,10,2018-01-15,2018
5221908,Varjão,0,2018-01-15,2018
5212956,Matrinchã,2,2018-01-15,2018
5212907,Marzagão,0,2018-01-15,2018
5212808,Mara Rosa,0,2018-01-15,2018
5212709,Mambaí,2,2018-01-15,2018
5212600,Mairipotaba,1,2018-01-15,2018
5212501,Luziânia,96,2018-01-15,2018
5212303,Leopoldo de Bulhões,2,2018-01-15,2018
5212253,Lagoa Santa,1,2018-01-15,2018
5212204,Jussara,6,2018-01-15,2018
5212105,Joviânia,1,2018-01-15,2018
5212055,Jesúpolis,0,2018-01-15,2018
5212006,Jaupaci,0,2018-01-15,2018
5211909,Jataí,25,2018-01-15,2018
5211800,Jaraguá,15,2018-01-15,2018
5211701,Jandaia,1,2018-01-15,2018
5211602,Ivolândia,0,2018-01-15,2018
5211503,Itumbiara,52,2018-01-15,2018
5211404,Itauçu,1,2018-01-15,2018
5211305,Itarumã,3,2018-01-15,2018
5211206,Itapuranga,8,2018-01-15,2018
5211008,Itapirapuã,1,2018-01-15,2018
5210901,Itapaci,12,2018-01-15,2018
5210802,Itajá,1,2018-01-15,2018
5210604,Itaguaru,0,2018-01-15,2018
5210562,Itaguari,3,2018-01-15,2018
5210406,Itaberaí,44,2018-01-15,2018
5210307,Israelândia,0,2018-01-15,2018
5210208,Iporá,13,2018-01-15,2018
5210158,Ipiranga de Goiás,1,2018-01-15,2018
5210109,Ipameri,9,2018-01-15,2018
5210000,Inhumas,16,2018-01-15,2018
5209952,Indiara,6,2018-01-15,2018
5209937,Inaciolândia,4,2018-01-15,2018
5209903,Iaciara,2,2018-01-15,2018
5209804,Hidrolina,2,2018-01-15,2018
5209705,Hidrolândia,7,2018-01-15,2018
5209606,Heitoraí,2,2018-01-15,2018
5209457,Guarinos,1,2018-01-15,2018
5209408,Guarani de Goiás,0,2018-01-15,2018
5209291,Guaraíta,1,2018-01-15,2018
5209200,Guapó,9,2018-01-15,2018
5209150,Gouvelândia,3,2018-01-15,2018
5209101,Goiatuba,9,2018-01-15,2018
5208905,Goiás,8,2018-01-15,2018
5208806,Goianira,35,2018-01-15,2018
5222005,Vianópolis,2,2018-01-15,2018
5208707,Goiânia,588,2018-01-15,2018
5221551,Turvelândia,0,2018-01-15,2018
5208608,Goianésia,17,2018-01-15,2018
5208509,Goiandira,0,2018-01-15,2018
5208400,Goianápolis,6,2018-01-15,2018
5208301,Divinópolis de Goiás,1,2018-01-15,2018
5208152,Gameleira de Goiás,2,2018-01-15,2018
5208103,Formoso,0,2018-01-15,2018
5208004,Formosa,71,2018-01-15,2018
5207907,Flores de Goiás,4,2018-01-15,2018
5207808,Firminópolis,1,2018-01-15,2018
5221601,Uruaçu,10,2018-01-15,2018
5207600,Fazenda Nova,1,2018-01-15,2018
5207535,Faina,4,2018-01-15,2018
5207501,Estrela do Norte,1,2018-01-15,2018
5207402,Edéia,8,2018-01-15,2018
5207352,Edealina,1,2018-01-15,2018
5207253,Doverlândia,1,2018-01-15,2018
5207105,Diorama,0,2018-01-15,2018
5206909,Davinópolis,1,2018-01-15,2018
5206800,Damolândia,0,2018-01-15,2018
5206701,Damianópolis,0,2018-01-15,2018
5206602,Cumari,0,2018-01-15,2018
5206503,Cromínia,0,2018-01-15,2018
5206404,Crixás,4,2018-01-15,2018
5206305,Cristianópolis,2,2018-01-15,2018
5206206,Cristalina,40,2018-01-15,2018
5205901,Corumbaíba,0,2018-01-15,2018
5205802,Corumbá de Goiás,1,2018-01-15,2018
5205703,Córrego do Ouro,0,2018-01-15,2018
5205521,Colinas do Sul,2,2018-01-15,2018
5205513,Cocalzinho de Goiás,7,2018-01-15,2018
5205497,Cidade Ocidental,34,2018-01-15,2018
5205471,Chapadão do Céu,0,2018-01-15,2018
5205455,Cezarina,0,2018-01-15,2018
5205406,Ceres,2,2018-01-15,2018
5205307,Cavalcante,1,2018-01-15,2018
5205208,Caturaí,0,2018-01-15,2018
5205109,Catalão,25,2018-01-15,2018
5205059,Castelândia,0,2018-01-15,2018
5205000,Carmo do Rio Verde,0,2018-01-15,2018
5204953,Campos Verdes,5,2018-01-15,2018
5204904,Campos Belos,6,2018-01-15,2018
5204854,Campo Limpo de Goiás,4,2018-01-15,2018
5204805,Campo Alegre de Goiás,3,2018-01-15,2018
5204706,Campinorte,3,2018-01-15,2018
5204656,Campinaçu,0,2018-01-15,2018
5204607,Campestre de Goiás,1,2018-01-15,2018
5204557,Caldazinha,0,2018-01-15,2018
5204508,Caldas Novas,38,2018-01-15,2018
5204409,Caiapônia,4,2018-01-15,2018
5222054,Vicentinópolis,4,2018-01-15,2018
5204300,Caçu,2,2018-01-15,2018
5204250,Cachoeira Dourada,2,2018-01-15,2018
5204201,Cachoeira de Goiás,0,2018-01-15,2018
5204102,Cachoeira Alta,2,2018-01-15,2018
5204003,Cabeceiras,1,2018-01-15,2018
5203906,Buriti Alegre,8,2018-01-15,2018
5203807,Britânia,1,2018-01-15,2018
5203609,Brazabrantes,1,2018-01-15,2018
5203575,Bonópolis,1,2018-01-15,2018
5203559,Bonfinópolis,3,2018-01-15,2018
5203500,Bom Jesus de Goiás,18,2018-01-15,2018
5203401,Bom Jardim de Goiás,1,2018-01-15,2018
5203302,Bela Vista de Goiás,9,2018-01-15,2018
5203203,Barro Alto,3,2018-01-15,2018
5203104,Baliza,1,2018-01-15,2018
5202809,Avelinópolis,1,2018-01-15,2018
5202601,Aurilândia,0,2018-01-15,2018
5202502,Aruanã,2,2018-01-15,2018
5202353,Arenópolis,0,2018-01-15,2018
5202155,Araguapaz,4,2018-01-15,2018
5201801,Aragoiânia,3,2018-01-15,2018
5201702,Aragarças,8,2018-01-15,2018
5201603,Araçu,3,2018-01-15,2018
5201504,Aporé,0,2018-01-15,2018
5201454,Aparecida do Rio Doce,3,2018-01-15,2018
5201405,Aparecida de Goiânia,277,2018-01-15,2018
5201306,Anicuns,11,2018-01-15,2018
5201207,Anhanguera,0,2018-01-15,2018
5201108,Anápolis,152,2018-01-15,2018
5200902,Amorinópolis,0,2018-01-15,2018
5200852,Americano do Brasil,4,2018-01-15,2018
5200829,Amaralina,1,2018-01-15,2018
5200803,Alvorada do Norte,5,2018-01-15,2018
5200605,Alto Paraíso de Goiás,2,2018-01-15,2018
5200555,Alto Horizonte,3,2018-01-15,2018
5200506,Aloândia,0,2018-01-15,2018
5200308,Alexânia,14,2018-01-15,2018
5200258,Águas Lindas de Goiás,66,2018-01-15,2018
5200209,Água Limpa,1,2018-01-15,2018
5200175,Água Fria de Goiás,1,2018-01-15,2018
5200159,Adelândia,2,2018-01-15,2018
5200134,Acreúna,11,2018-01-15,2018
5200100,Abadiânia,7,2018-01-15,2018
5200050,Abadia de Goiás,6,2018-01-15,2018
5222203,Vila Boa,3,2018-01-15,2018
5221502,Turvânia,1,2018-01-15,2018
5222302,Vila Propício,2,2018-01-15,2018
5205521,Colinas do Sul,1,2019-01-15,2019
5205703,Córrego do Ouro,0,2019-01-15,2019
5205802,Corumbá de Goiás,1,2019-01-15,2019
5205901,Corumbaíba,0,2019-01-15,2019
5206206,Cristalina,32,2019-01-15,2019
5206305,Cristianópolis,2,2019-01-15,2019
5206404,Crixás,10,2019-01-15,2019
5206503,Cromínia,0,2019-01-15,2019
5206602,Cumari,0,2019-01-15,2019
5222203,Vila Boa,0,2019-01-15,2019
5206701,Damianópolis,2,2019-01-15,2019
5206800,Damolândia,1,2019-01-15,2019
5206909,Davinópolis,1,2019-01-15,2019
5207105,Diorama,0,2019-01-15,2019
5207253,Doverlândia,0,2019-01-15,2019
5207352,Edealina,1,2019-01-15,2019
5207402,Edéia,2,2019-01-15,2019
5207501,Estrela do Norte,0,2019-01-15,2019
5207535,Faina,1,2019-01-15,2019
5207600,Fazenda Nova,2,2019-01-15,2019
5207808,Firminópolis,1,2019-01-15,2019
5207907,Flores de Goiás,1,2019-01-15,2019
5208004,Formosa,42,2019-01-15,2019
5208103,Formoso,2,2019-01-15,2019
5208152,Gameleira de Goiás,0,2019-01-15,2019
5208301,Divinópolis de Goiás,1,2019-01-15,2019
5208400,Goianápolis,5,2019-01-15,2019
5222005,Vianópolis,1,2019-01-15,2019
5208509,Goiandira,0,2019-01-15,2019
5208608,Goianésia,23,2019-01-15,2019
5208707,Goiânia,436,2019-01-15,2019
5221551,Turvelândia,0,2019-01-15,2019
5208806,Goianira,18,2019-01-15,2019
5208905,Goiás,4,2019-01-15,2019
5209101,Goiatuba,7,2019-01-15,2019
5209150,Gouvelândia,5,2019-01-15,2019
5209200,Guapó,4,2019-01-15,2019
5209291,Guaraíta,1,2019-01-15,2019
5209408,Guarani de Goiás,1,2019-01-15,2019
5209457,Guarinos,1,2019-01-15,2019
5209606,Heitoraí,1,2019-01-15,2019
5209705,Hidrolândia,10,2019-01-15,2019
5209804,Hidrolina,0,2019-01-15,2019
5221502,Turvânia,3,2019-01-15,2019
5221601,Uruaçu,15,2019-01-15,2019
5209903,Iaciara,4,2019-01-15,2019
5209937,Inaciolândia,2,2019-01-15,2019
5209952,Indiara,9,2019-01-15,2019
5210000,Inhumas,16,2019-01-15,2019
5210109,Ipameri,10,2019-01-15,2019
5210158,Ipiranga de Goiás,0,2019-01-15,2019
5210208,Iporá,2,2019-01-15,2019
5210307,Israelândia,0,2019-01-15,2019
5210406,Itaberaí,23,2019-01-15,2019
5210562,Itaguari,3,2019-01-15,2019
5210604,Itaguaru,0,2019-01-15,2019
5210802,Itajá,1,2019-01-15,2019
5210901,Itapaci,4,2019-01-15,2019
5211008,Itapirapuã,3,2019-01-15,2019
5211206,Itapuranga,10,2019-01-15,2019
5211305,Itarumã,1,2019-01-15,2019
5211404,Itauçu,4,2019-01-15,2019
5211503,Itumbiara,35,2019-01-15,2019
5211602,Ivolândia,0,2019-01-15,2019
5211701,Jandaia,0,2019-01-15,2019
5211800,Jaraguá,17,2019-01-15,2019
5211909,Jataí,34,2019-01-15,2019
5212006,Jaupaci,1,2019-01-15,2019
5212055,Jesúpolis,0,2019-01-15,2019
5212105,Joviânia,2,2019-01-15,2019
5212204,Jussara,10,2019-01-15,2019
5212253,Lagoa Santa,0,2019-01-15,2019
5212303,Leopoldo de Bulhões,4,2019-01-15,2019
5212501,Luziânia,74,2019-01-15,2019
5212600,Mairipotaba,0,2019-01-15,2019
5212709,Mambaí,2,2019-01-15,2019
5212808,Mara Rosa,5,2019-01-15,2019
5212907,Marzagão,0,2019-01-15,2019
5221908,Varjão,0,2019-01-15,2019
5212956,Matrinchã,1,2019-01-15,2019
5213004,Maurilândia,5,2019-01-15,2019
5213053,Mimoso de Goiás,0,2019-01-15,2019
5213087,Minaçu,5,2019-01-15,2019
5213103,Mineiros,16,2019-01-15,2019
5213400,Moiporá,1,2019-01-15,2019
5213509,Monte Alegre de Goiás,1,2019-01-15,2019
5213707,Montes Claros de Goiás,3,2019-01-15,2019
5213756,Montividiu,3,2019-01-15,2019
5213772,Montividiu do Norte,0,2019-01-15,2019
5213806,Morrinhos,8,2019-01-15,2019
5213855,Morro Agudo de Goiás,0,2019-01-15,2019
5213905,Mossâmedes,2,2019-01-15,2019
5214002,Mozarlândia,8,2019-01-15,2019
5214051,Mundo Novo,3,2019-01-15,2019
5214101,Mutunópolis,1,2019-01-15,2019
5214408,Nazário,1,2019-01-15,2019
5214507,Nerópolis,15,2019-01-15,2019
5214606,Niquelândia,13,2019-01-15,2019
5214705,Nova América,0,2019-01-15,2019
5214804,Nova Aurora,0,2019-01-15,2019
5214838,Nova Crixás,2,2019-01-15,2019
5214861,Nova Glória,1,2019-01-15,2019
5214879,Nova Iguaçu de Goiás,0,2019-01-15,2019
5214903,Nova Roma,0,2019-01-15,2019
5215009,Nova Veneza,1,2019-01-15,2019
5215207,Novo Brasil,2,2019-01-15,2019
5215231,Novo Gama,40,2019-01-15,2019
5215256,Novo Planalto,1,2019-01-15,2019
5215306,Orizona,3,2019-01-15,2019
5215405,Ouro Verde de Goiás,0,2019-01-15,2019
5215504,Ouvidor,0,2019-01-15,2019
5215603,Padre Bernardo,11,2019-01-15,2019
5215652,Palestina de Goiás,0,2019-01-15,2019
5215702,Palmeiras de Goiás,7,2019-01-15,2019
5215801,Palmelo,1,2019-01-15,2019
5215900,Palminópolis,0,2019-01-15,2019
5216007,Panamá,0,2019-01-15,2019
5216304,Paranaiguara,2,2019-01-15,2019
5216403,Paraúna,3,2019-01-15,2019
5216452,Perolândia,0,2019-01-15,2019
5216809,Petrolina de Goiás,0,2019-01-15,2019
5216908,Pilar de Goiás,1,2019-01-15,2019
5217104,Piracanjuba,5,2019-01-15,2019
5217203,Piranhas,2,2019-01-15,2019
5217302,Pirenópolis,10,2019-01-15,2019
5217401,Pires do Rio,9,2019-01-15,2019
5217609,Planaltina,43,2019-01-15,2019
5217708,Pontalina,1,2019-01-15,2019
5218003,Porangatu,7,2019-01-15,2019
5221858,Valparaíso de Goiás,55,2019-01-15,2019
5218052,Porteirão,1,2019-01-15,2019
5218102,Portelândia,1,2019-01-15,2019
5218300,Posse,2,2019-01-15,2019
5218391,Professor Jamil,2,2019-01-15,2019
5218508,Quirinópolis,15,2019-01-15,2019
5218607,Rialma,3,2019-01-15,2019
5218706,Rianápolis,4,2019-01-15,2019
5218789,Rio Quente,3,2019-01-15,2019
5218805,Rio Verde,37,2019-01-15,2019
5218904,Rubiataba,1,2019-01-15,2019
5219001,Sanclerlândia,1,2019-01-15,2019
5219100,Santa Bárbara de Goiás,2,2019-01-15,2019
5219209,Santa Cruz de Goiás,1,2019-01-15,2019
5219258,Santa Fé de Goiás,1,2019-01-15,2019
5219308,Santa Helena de Goiás,8,2019-01-15,2019
5219357,Santa Isabel,0,2019-01-15,2019
5219407,Santa Rita do Araguaia,1,2019-01-15,2019
5219456,Santa Rita do Novo Destino,0,2019-01-15,2019
5219506,Santa Rosa de Goiás,0,2019-01-15,2019
5219605,Santa Tereza de Goiás,1,2019-01-15,2019
5221577,Uirapuru,0,2019-01-15,2019
5219704,Santa Terezinha de Goiás,0,2019-01-15,2019
5219712,Santo Antônio da Barra,2,2019-01-15,2019
5219738,Santo Antônio de Goiás,1,2019-01-15,2019
5219753,Santo Antônio do Descoberto,32,2019-01-15,2019
5219803,São Domingos,2,2019-01-15,2019
5219902,São Francisco de Goiás,1,2019-01-15,2019
5220009,São João d'Aliança,0,2019-01-15,2019
5220058,São João da Paraúna,0,2019-01-15,2019
5220108,São Luís de Montes Belos,8,2019-01-15,2019
5220157,São Luíz do Norte,2,2019-01-15,2019
5220207,São Miguel do Araguaia,9,2019-01-15,2019
5220264,São Miguel do Passa Quatro,2,2019-01-15,2019
5220280,São Patrício,0,2019-01-15,2019
5220405,São Simão,3,2019-01-15,2019
5220454,Senador Canedo,69,2019-01-15,2019
5220504,Serranópolis,0,2019-01-15,2019
5220603,Silvânia,2,2019-01-15,2019
5220686,Simolândia,2,2019-01-15,2019
5220702,Sítio d'Abadia,0,2019-01-15,2019
5221700,Uruana,1,2019-01-15,2019
5221007,Taquaral de Goiás,5,2019-01-15,2019
5221809,Urutaí,0,2019-01-15,2019
5221080,Teresina de Goiás,0,2019-01-15,2019
5221197,Terezópolis de Goiás,4,2019-01-15,2019
5221304,Três Ranchos,0,2019-01-15,2019
5221403,Trindade,57,2019-01-15,2019
5222302,Vila Propício,0,2019-01-15,2019
5200175,Água Fria de Goiás,0,2019-01-15,2019
5200209,Água Limpa,0,2019-01-15,2019
5200258,Águas Lindas de Goiás,50,2019-01-15,2019
5200308,Alexânia,14,2019-01-15,2019
5200506,Aloândia,0,2019-01-15,2019
5200159,Adelândia,0,2019-01-15,2019
5200555,Alto Horizonte,1,2019-01-15,2019
5200605,Alto Paraíso de Goiás,3,2019-01-15,2019
5200803,Alvorada do Norte,3,2019-01-15,2019
5200829,Amaralina,0,2019-01-15,2019
5200134,Acreúna,7,2019-01-15,2019
5200852,Americano do Brasil,4,2019-01-15,2019
5200902,Amorinópolis,1,2019-01-15,2019
5201108,Anápolis,146,2019-01-15,2019
5201207,Anhanguera,0,2019-01-15,2019
5201306,Anicuns,2,2019-01-15,2019
5200100,Abadiânia,8,2019-01-15,2019
5201405,Aparecida de Goiânia,258,2019-01-15,2019
5201454,Aparecida do Rio Doce,0,2019-01-15,2019
5201504,Aporé,0,2019-01-15,2019
5201603,Araçu,0,2019-01-15,2019
5201702,Aragarças,4,2019-01-15,2019
5200050,Abadia de Goiás,9,2019-01-15,2019
5201801,Aragoiânia,6,2019-01-15,2019
5202155,Araguapaz,7,2019-01-15,2019
5202353,Arenópolis,1,2019-01-15,2019
5202502,Aruanã,3,2019-01-15,2019
5202601,Aurilândia,1,2019-01-15,2019
5202809,Avelinópolis,0,2019-01-15,2019
5203104,Baliza,2,2019-01-15,2019
5203203,Barro Alto,2,2019-01-15,2019
5203302,Bela Vista de Goiás,17,2019-01-15,2019
5203401,Bom Jardim de Goiás,3,2019-01-15,2019
5203500,Bom Jesus de Goiás,5,2019-01-15,2019
5203559,Bonfinópolis,4,2019-01-15,2019
5203575,Bonópolis,0,2019-01-15,2019
5203609,Brazabrantes,0,2019-01-15,2019
5203807,Britânia,2,2019-01-15,2019
5203906,Buriti Alegre,2,2019-01-15,2019
5204003,Cabeceiras,0,2019-01-15,2019
5204102,Cachoeira Alta,3,2019-01-15,2019
5204201,Cachoeira de Goiás,2,2019-01-15,2019
5222054,Vicentinópolis,0,2019-01-15,2019
5204250,Cachoeira Dourada,1,2019-01-15,2019
5204300,Caçu,2,2019-01-15,2019
5204409,Caiapônia,7,2019-01-15,2019
5204508,Caldas Novas,52,2019-01-15,2019
5204557,Caldazinha,1,2019-01-15,2019
5204607,Campestre de Goiás,0,2019-01-15,2019
5221452,Trombas,3,2019-01-15,2019
5204656,Campinaçu,0,2019-01-15,2019
5204706,Campinorte,2,2019-01-15,2019
5204805,Campo Alegre de Goiás,3,2019-01-15,2019
5204854,Campo Limpo de Goiás,4,2019-01-15,2019
5204904,Campos Belos,4,2019-01-15,2019
5204953,Campos Verdes,1,2019-01-15,2019
5205000,Carmo do Rio Verde,7,2019-01-15,2019
5205059,Castelândia,1,2019-01-15,2019
5205109,Catalão,22,2019-01-15,2019
5205208,Caturaí,1,2019-01-15,2019
5205307,Cavalcante,1,2019-01-15,2019
5205406,Ceres,6,2019-01-15,2019
5205455,Cezarina,2,2019-01-15,2019
5205471,Chapadão do Céu,1,2019-01-15,2019
5205497,Cidade Ocidental,30,2019-01-15,2019
5205513,Cocalzinho de Goiás,3,2019-01-15,2019
5210000,Inhumas,18,2020-01-15,2020
5222005,Vianópolis,3,2020-01-15,2020
5210604,Itaguaru,1,2020-01-15,2020
5201801,Aragoiânia,3,2020-01-15,2020
5200852,Americano do Brasil,1,2020-01-15,2020
5222054,Vicentinópolis,2,2020-01-15,2020
5200258,Águas Lindas de Goiás,49,2020-01-15,2020
5221809,Urutaí,0,2020-01-15,2020
5200159,Adelândia,3,2020-01-15,2020
5222203,Vila Boa,5,2020-01-15,2020
5222302,Vila Propício,0,2020-01-15,2020
5204854,Campo Limpo de Goiás,4,2020-01-15,2020
5204409,Caiapônia,8,2020-01-15,2020
5214051,Mundo Novo,1,2020-01-15,2020
5203559,Bonfinópolis,7,2020-01-15,2020
5200308,Alexânia,4,2020-01-15,2020
5212907,Marzagão,2,2020-01-15,2020
5205109,Catalão,17,2020-01-15,2020
5200555,Alto Horizonte,3,2020-01-15,2020
5200209,Água Limpa,0,2020-01-15,2020
5201108,Anápolis,87,2020-01-15,2020
5200902,Amorinópolis,0,2020-01-15,2020
5201207,Anhanguera,0,2020-01-15,2020
5205455,Cezarina,3,2020-01-15,2020
5201454,Aparecida do Rio Doce,0,2020-01-15,2020
5201504,Aporé,0,2020-01-15,2020
5201603,Araçu,0,2020-01-15,2020
5207808,Firminópolis,2,2020-01-15,2020
5201306,Anicuns,4,2020-01-15,2020
5202155,Araguapaz,0,2020-01-15,2020
5201405,Aparecida de Goiânia,231,2020-01-15,2020
5202601,Aurilândia,0,2020-01-15,2020
5202809,Avelinópolis,0,2020-01-15,2020
5203203,Barro Alto,0,2020-01-15,2020
5208400,Goianápolis,5,2020-01-15,2020
5204102,Cachoeira Alta,0,2020-01-15,2020
5204201,Cachoeira de Goiás,0,2020-01-15,2020
5208806,Goianira,22,2020-01-15,2020
5205059,Castelândia,0,2020-01-15,2020
5205208,Caturaí,0,2020-01-15,2020
5205307,Cavalcante,0,2020-01-15,2020
5203401,Bom Jardim de Goiás,1,2020-01-15,2020
5205703,Córrego do Ouro,0,2020-01-15,2020
5203609,Brazabrantes,2,2020-01-15,2020
5203962,Buritinópolis,2,2020-01-15,2020
5206503,Cromínia,0,2020-01-15,2020
5206701,Damianópolis,0,2020-01-15,2020
5206909,Davinópolis,0,2020-01-15,2020
5213103,Mineiros,17,2020-01-15,2020
5207253,Doverlândia,0,2020-01-15,2020
5200134,Acreúna,6,2020-01-15,2020
5207402,Edéia,0,2020-01-15,2020
5207808,Firminópolis,0,2020-01-15,2020
5208152,Gameleira de Goiás,0,2020-01-15,2020
5200100,Abadiânia,4,2020-01-15,2020
5200175,Água Fria de Goiás,1,2020-01-15,2020
5200506,Aloândia,1,2020-01-15,2020
5200605,Alto Paraíso de Goiás,3,2020-01-15,2020
5203104,Baliza,2,2020-01-15,2020
5200803,Alvorada do Norte,2,2020-01-15,2020
5200829,Amaralina,1,2020-01-15,2020
5204003,Cabeceiras,4,2020-01-15,2020
5201702,Aragarças,7,2020-01-15,2020
5203302,Bela Vista de Goiás,14,2020-01-15,2020
5209291,Guaraíta,0,2020-01-15,2020
5202502,Aruanã,5,2020-01-15,2020
5209457,Guarinos,0,2020-01-15,2020
5203500,Bom Jesus de Goiás,15,2020-01-15,2020
5209606,Heitoraí,0,2020-01-15,2020
5203575,Bonópolis,1,2020-01-15,2020
5203807,Britânia,3,2020-01-15,2020
5203906,Buriti Alegre,3,2020-01-15,2020
5203939,Buriti de Goiás,2,2020-01-15,2020
5204250,Cachoeira Dourada,1,2020-01-15,2020
5204607,Campestre de Goiás,1,2020-01-15,2020
5214861,Nova Glória,4,2020-01-15,2020
5204300,Caçu,1,2020-01-15,2020
5210158,Ipiranga de Goiás,0,2020-01-15,2020
5204508,Caldas Novas,42,2020-01-15,2020
5204656,Campinaçu,1,2020-01-15,2020
5210307,Israelândia,0,2020-01-15,2020
5204805,Campo Alegre de Goiás,2,2020-01-15,2020
5204904,Campos Belos,6,2020-01-15,2020
5204953,Campos Verdes,2,2020-01-15,2020
5210802,Itajá,0,2020-01-15,2020
5205000,Carmo do Rio Verde,6,2020-01-15,2020
